cpg_id,original_index,CHR,MAPINFO,chr_order,genome_rank,chromosome_label,chromosome_block,within_chromosome_rank
cg22092780,714,,,,1512,unmapped,23,282
cg19514045,715,,,,1513,unmapped,23,283
cg22479180,716,,,,1514,unmapped,23,284
cg19173006,717,,,,1515,unmapped,23,285
cg21373890,723,,,,1516,unmapped,23,286
cg16044277,726,,,,1517,unmapped,23,287
cg19478288,727,,,,1518,unmapped,23,288
cg21323120,729,,,,1519,unmapped,23,289
cg08527290,736,,,,1520,unmapped,23,290
cg11301365,738,,,,1521,unmapped,23,291
cg09187944,742,,,,1522,unmapped,23,292
cg08733582,745,,,,1523,unmapped,23,293
cg06055764,752,,,,1524,unmapped,23,294
cg08824155,759,,,,1525,unmapped,23,295
cg15617775,762,,,,1526,unmapped,23,296
cg20076627,767,,,,1527,unmapped,23,297
cg13009011,772,,,,1528,unmapped,23,298
cg01866814,773,,,,1529,unmapped,23,299
cg05296343,775,,,,1530,unmapped,23,300
cg19913815,777,,,,1531,unmapped,23,301
cg03690068,778,,,,1532,unmapped,23,302
cg16109766,789,,,,1533,unmapped,23,303
cg09523859,790,,,,1534,unmapped,23,304
cg08813447,791,,,,1535,unmapped,23,305
cg14346587,792,,,,1536,unmapped,23,306
cg20072927,796,,,,1537,unmapped,23,307
cg11744031,797,,,,1538,unmapped,23,308
cg08500337,798,,,,1539,unmapped,23,309
cg10148923,799,,,,1540,unmapped,23,310
cg04941054,801,,,,1541,unmapped,23,311
cg11041734,802,,,,1542,unmapped,23,312
cg09139418,806,,,,1543,unmapped,23,313
cg04706801,808,,,,1544,unmapped,23,314
cg05642382,810,,,,1545,unmapped,23,315
cg15963484,815,,,,1546,unmapped,23,316
cg10494894,817,,,,1547,unmapped,23,317
cg05866017,819,,,,1548,unmapped,23,318
cg17691428,825,,,,1549,unmapped,23,319
cg27279745,827,,,,1550,unmapped,23,320
cg21827144,828,,,,1551,unmapped,23,321
cg08769368,830,,,,1552,unmapped,23,322
cg05372301,834,,,,1553,unmapped,23,323
cg01466163,836,,,,1554,unmapped,23,324
cg18602649,839,,,,1555,unmapped,23,325
cg13699570,840,,,,1556,unmapped,23,326
cg09721693,843,,,,1557,unmapped,23,327
cg11317887,844,,,,1558,unmapped,23,328
cg24297189,845,,,,1559,unmapped,23,329
cg17267866,849,,,,1560,unmapped,23,330
cg01033336,852,,,,1561,unmapped,23,331
cg13754978,860,,,,1562,unmapped,23,332
cg04201910,865,,,,1563,unmapped,23,333
cg20438142,866,,,,1564,unmapped,23,334
cg09332295,868,,,,1565,unmapped,23,335
cg04048557,872,,,,1566,unmapped,23,336
cg04211737,873,,,,1567,unmapped,23,337
cg06007030,879,,,,1568,unmapped,23,338
cg12594929,881,,,,1569,unmapped,23,339
cg09833224,885,,,,1570,unmapped,23,340
cg09232650,887,,,,1571,unmapped,23,341
cg15655027,889,,,,1572,unmapped,23,342
cg17969938,894,,,,1573,unmapped,23,343
cg00657763,895,,,,1574,unmapped,23,344
cg20899978,896,,,,1575,unmapped,23,345
cg09164377,900,,,,1576,unmapped,23,346
cg26276314,901,,,,1577,unmapped,23,347
cg08397925,904,,,,1578,unmapped,23,348
cg22325778,905,,,,1579,unmapped,23,349
cg12018751,908,,,,1580,unmapped,23,350
cg01283218,910,,,,1581,unmapped,23,351
cg19333493,912,,,,1582,unmapped,23,352
cg17020454,915,,,,1583,unmapped,23,353
cg02794568,916,,,,1584,unmapped,23,354
cg13078412,917,,,,1585,unmapped,23,355
cg02604758,923,,,,1586,unmapped,23,356
cg19519375,927,,,,1587,unmapped,23,357
cg06874250,928,,,,1588,unmapped,23,358
cg17016295,930,,,,1589,unmapped,23,359
cg20791674,931,,,,1590,unmapped,23,360
cg18525001,932,,,,1591,unmapped,23,361
cg20597540,941,,,,1592,unmapped,23,362
cg14141451,943,,,,1593,unmapped,23,363
cg14019393,946,,,,1594,unmapped,23,364
cg04478861,947,,,,1595,unmapped,23,365
cg13720163,949,,,,1596,unmapped,23,366
cg26457023,951,,,,1597,unmapped,23,367
cg20613350,952,,,,1598,unmapped,23,368
cg03745598,953,,,,1599,unmapped,23,369
cg08725325,954,,,,1600,unmapped,23,370
cg18110914,956,,,,1601,unmapped,23,371
cg19233179,957,,,,1602,unmapped,23,372
cg17068812,958,,,,1603,unmapped,23,373
cg03662139,959,,,,1604,unmapped,23,374
cg17574185,965,,,,1605,unmapped,23,375
cg03763620,968,,,,1606,unmapped,23,376
cg24489697,969,,,,1607,unmapped,23,377
cg06265451,971,,,,1608,unmapped,23,378
cg03249723,973,,,,1609,unmapped,23,379
cg16617524,974,,,,1610,unmapped,23,380
cg22265115,975,,,,1611,unmapped,23,381
cg06367454,976,,,,1612,unmapped,23,382
cg11789328,978,,,,1613,unmapped,23,383
cg09081693,980,,,,1614,unmapped,23,384
cg06462481,985,,,,1615,unmapped,23,385
cg09992948,986,,,,1616,unmapped,23,386
cg23382043,987,,,,1617,unmapped,23,387
cg18013847,988,,,,1618,unmapped,23,388
cg27237356,990,,,,1619,unmapped,23,389
cg09866910,991,,,,1620,unmapped,23,390
cg23893582,994,,,,1621,unmapped,23,391
cg18470927,995,,,,1622,unmapped,23,392
cg10043679,997,,,,1623,unmapped,23,393
cg25024976,999,,,,1624,unmapped,23,394
cg24319774,1001,,,,1625,unmapped,23,395
cg04237284,1004,,,,1626,unmapped,23,396
cg04304696,1007,,,,1627,unmapped,23,397
cg15590213,1011,,,,1628,unmapped,23,398
cg21050539,1019,,,,1629,unmapped,23,399
cg18065464,1025,,,,1630,unmapped,23,400
cg26260531,1029,,,,1631,unmapped,23,401
cg25253080,1032,,,,1632,unmapped,23,402
cg01580926,1033,,,,1633,unmapped,23,403
cg00998484,1034,,,,1634,unmapped,23,404
cg08286428,1038,,,,1635,unmapped,23,405
cg13516624,1046,,,,1636,unmapped,23,406
cg00798646,1049,,,,1637,unmapped,23,407
cg18016034,1051,,,,1638,unmapped,23,408
cg19243021,1061,,,,1639,unmapped,23,409
cg02612904,1062,,,,1640,unmapped,23,410
cg01021283,1063,,,,1641,unmapped,23,411
cg21003497,1064,,,,1642,unmapped,23,412
cg19058209,1065,,,,1643,unmapped,23,413
cg13346355,1066,,,,1644,unmapped,23,414
cg17426098,1067,,,,1645,unmapped,23,415
cg24759263,1070,,,,1646,unmapped,23,416
cg05599883,1071,,,,1647,unmapped,23,417
cg06520727,1072,,,,1648,unmapped,23,418
cg09172043,1076,,,,1649,unmapped,23,419
cg21196958,1086,,,,1650,unmapped,23,420
cg02517755,1089,,,,1651,unmapped,23,421
cg18383835,1090,,,,1652,unmapped,23,422
cg25277346,1092,,,,1653,unmapped,23,423
cg01922937,1093,,,,1654,unmapped,23,424
cg09354484,1097,,,,1655,unmapped,23,425
cg22315933,1098,,,,1656,unmapped,23,426
cg05253021,1099,,,,1657,unmapped,23,427
cg09401014,1100,,,,1658,unmapped,23,428
cg04491458,1102,,,,1659,unmapped,23,429
cg01196161,1115,,,,1660,unmapped,23,430
cg16882609,1116,,,,1661,unmapped,23,431
cg21990556,1122,,,,1662,unmapped,23,432
cg02372334,1123,,,,1663,unmapped,23,433
cg19238536,1127,,,,1664,unmapped,23,434
cg05459051,1128,,,,1665,unmapped,23,435
cg08423767,1129,,,,1666,unmapped,23,436
cg06860724,1134,,,,1667,unmapped,23,437
cg03905800,1136,,,,1668,unmapped,23,438
cg02564456,1138,,,,1669,unmapped,23,439
cg16003659,1147,,,,1670,unmapped,23,440
cg21384443,1148,,,,1671,unmapped,23,441
cg18840491,1150,,,,1672,unmapped,23,442
cg19922356,1151,,,,1673,unmapped,23,443
cg17783117,1156,,,,1674,unmapped,23,444
cg11054023,1163,,,,1675,unmapped,23,445
cg26246022,1165,,,,1676,unmapped,23,446
cg16381660,1166,,,,1677,unmapped,23,447
cg00369590,1175,,,,1678,unmapped,23,448
cg09644779,1179,,,,1679,unmapped,23,449
cg09204936,1185,,,,1680,unmapped,23,450
cg23873932,1188,,,,1681,unmapped,23,451
cg04221597,1189,,,,1682,unmapped,23,452
cg24672790,1193,,,,1683,unmapped,23,453
cg18958984,1194,,,,1684,unmapped,23,454
cg03661789,1195,,,,1685,unmapped,23,455
cg23843264,1196,,,,1686,unmapped,23,456
cg01117148,1199,,,,1687,unmapped,23,457
cg05297139,1201,,,,1688,unmapped,23,458
cg00044968,1203,,,,1689,unmapped,23,459
cg12045059,1205,,,,1690,unmapped,23,460
cg24510194,1206,,,,1691,unmapped,23,461
cg19665756,1207,,,,1692,unmapped,23,462
cg23315685,1208,,,,1693,unmapped,23,463
cg25236143,1209,,,,1694,unmapped,23,464
cg24749138,1211,,,,1695,unmapped,23,465
cg01301654,1214,,,,1696,unmapped,23,466
cg05476733,1215,,,,1697,unmapped,23,467
cg19220555,1217,,,,1698,unmapped,23,468
cg03352780,1218,,,,1699,unmapped,23,469
cg06409334,1226,,,,1700,unmapped,23,470
cg17358562,1232,,,,1701,unmapped,23,471
cg00301370,1234,,,,1702,unmapped,23,472
cg08679171,1236,,,,1703,unmapped,23,473
cg18106397,1241,,,,1704,unmapped,23,474
cg05413866,1242,,,,1705,unmapped,23,475
cg09110196,1251,,,,1706,unmapped,23,476
cg21242123,1252,,,,1707,unmapped,23,477
cg16328925,1253,,,,1708,unmapped,23,478
cg04348509,1254,,,,1709,unmapped,23,479
cg03494428,1255,,,,1710,unmapped,23,480
cg13222851,1263,,,,1711,unmapped,23,481
cg13088086,1265,,,,1712,unmapped,23,482
cg21342300,1266,,,,1713,unmapped,23,483
cg04940204,1267,,,,1714,unmapped,23,484
cg21964889,1268,,,,1715,unmapped,23,485
cg25507371,1269,,,,1716,unmapped,23,486
cg22751097,1270,,,,1717,unmapped,23,487
cg09930753,1271,,,,1718,unmapped,23,488
cg20868848,1272,,,,1719,unmapped,23,489
cg05742588,1277,,,,1720,unmapped,23,490
cg25540525,1279,,,,1721,unmapped,23,491
cg02417523,1282,,,,1722,unmapped,23,492
cg22633245,1286,,,,1723,unmapped,23,493
cg11017464,1287,,,,1724,unmapped,23,494
cg09223485,1288,,,,1725,unmapped,23,495
cg08314252,1292,,,,1726,unmapped,23,496
cg26713825,1294,,,,1727,unmapped,23,497
cg12984178,1296,,,,1728,unmapped,23,498
cg10754730,1298,,,,1729,unmapped,23,499
cg00533178,1299,,,,1730,unmapped,23,500
cg19306952,1300,,,,1731,unmapped,23,501
cg06401768,1304,,,,1732,unmapped,23,502
cg11867697,1308,,,,1733,unmapped,23,503
cg26078139,1310,,,,1734,unmapped,23,504
cg18652371,1312,,,,1735,unmapped,23,505
cg21902846,1313,,,,1736,unmapped,23,506
cg19870403,1317,,,,1737,unmapped,23,507
cg05720154,1318,,,,1738,unmapped,23,508
cg12500040,1324,,,,1739,unmapped,23,509
cg04069420,1332,,,,1740,unmapped,23,510
cg24146047,1337,,,,1741,unmapped,23,511
cg20428837,1338,,,,1742,unmapped,23,512
cg07542337,1340,,,,1743,unmapped,23,513
cg12242986,1347,,,,1744,unmapped,23,514
cg11763522,1348,,,,1745,unmapped,23,515
cg11304899,1350,,,,1746,unmapped,23,516
cg02321536,1351,,,,1747,unmapped,23,517
cg24910532,1352,,,,1748,unmapped,23,518
cg08646663,1354,,,,1749,unmapped,23,519
cg18441206,1356,,,,1750,unmapped,23,520
cg00384018,1358,,,,1751,unmapped,23,521
cg20686866,1359,,,,1752,unmapped,23,522
cg18058957,1360,,,,1753,unmapped,23,523
cg05304538,1361,,,,1754,unmapped,23,524
cg17597343,1365,,,,1755,unmapped,23,525
cg01425218,1366,,,,1756,unmapped,23,526
cg05077079,1370,,,,1757,unmapped,23,527
cg21921950,1382,,,,1758,unmapped,23,528
cg08089224,1383,,,,1759,unmapped,23,529
cg12476061,1390,,,,1760,unmapped,23,530
cg16714503,1391,,,,1761,unmapped,23,531
cg00652039,1392,,,,1762,unmapped,23,532
cg27558753,1393,,,,1763,unmapped,23,533
cg26080286,1395,,,,1764,unmapped,23,534
cg22202600,1396,,,,1765,unmapped,23,535
cg24870471,1399,,,,1766,unmapped,23,536
cg04232793,1402,,,,1767,unmapped,23,537
cg13538554,1403,,,,1768,unmapped,23,538
cg13080734,1404,,,,1769,unmapped,23,539
cg25174728,1407,,,,1770,unmapped,23,540
cg12961555,1409,,,,1771,unmapped,23,541
cg17857781,1410,,,,1772,unmapped,23,542
cg13008629,1412,,,,1773,unmapped,23,543
cg19535649,1415,,,,1774,unmapped,23,544
cg09798673,1421,,,,1775,unmapped,23,545
cg06138214,1427,,,,1776,unmapped,23,546
cg07042467,1429,,,,1777,unmapped,23,547
cg15890206,1434,,,,1778,unmapped,23,548
cg26691449,1435,,,,1779,unmapped,23,549
cg13426399,1438,,,,1780,unmapped,23,550
cg25767629,1441,,,,1781,unmapped,23,551
cg04385484,1442,,,,1782,unmapped,23,552
cg05226776,1444,,,,1783,unmapped,23,553
cg22978831,1452,,,,1784,unmapped,23,554
cg19945303,1453,,,,1785,unmapped,23,555
cg09139353,1459,,,,1786,unmapped,23,556
cg04978360,1461,,,,1787,unmapped,23,557
cg17249177,1462,,,,1788,unmapped,23,558
cg25426584,1463,,,,1789,unmapped,23,559
cg17777493,1465,,,,1790,unmapped,23,560
cg08006697,1467,,,,1791,unmapped,23,561
cg17252077,1473,,,,1792,unmapped,23,562
cg01761763,1476,,,,1793,unmapped,23,563
cg11149240,1479,,,,1794,unmapped,23,564
cg11654794,1480,,,,1795,unmapped,23,565
cg21248347,1488,,,,1796,unmapped,23,566
cg16270431,1489,,,,1797,unmapped,23,567
cg04420599,1492,,,,1798,unmapped,23,568
cg27111704,1493,,,,1799,unmapped,23,569
cg26056693,1495,,,,1800,unmapped,23,570
cg00425944,1497,,,,1801,unmapped,23,571
cg03622617,1500,,,,1802,unmapped,23,572
cg12953771,1501,,,,1803,unmapped,23,573
cg06433660,1503,,,,1804,unmapped,23,574
cg11226932,1504,,,,1805,unmapped,23,575
cg08329499,1505,,,,1806,unmapped,23,576
cg13258348,1507,,,,1807,unmapped,23,577
cg09379737,1516,,,,1808,unmapped,23,578
cg14524725,1523,,,,1809,unmapped,23,579
cg23008112,1524,,,,1810,unmapped,23,580
cg04492836,1525,,,,1811,unmapped,23,581
cg00919468,1526,,,,1812,unmapped,23,582
cg03013237,1527,,,,1813,unmapped,23,583
cg16068823,1528,,,,1814,unmapped,23,584
cg24044616,1533,,,,1815,unmapped,23,585
cg02520613,1536,,,,1816,unmapped,23,586
cg24555000,1537,,,,1817,unmapped,23,587
cg07165454,1538,,,,1818,unmapped,23,588
cg16034795,1539,,,,1819,unmapped,23,589
cg17757115,1540,,,,1820,unmapped,23,590
cg15026343,1541,,,,1821,unmapped,23,591
cg18837576,1543,,,,1822,unmapped,23,592
cg12704718,1544,,,,1823,unmapped,23,593
cg19655864,1545,,,,1824,unmapped,23,594
cg13658902,1546,,,,1825,unmapped,23,595
cg04919223,1547,,,,1826,unmapped,23,596
cg13588301,1548,,,,1827,unmapped,23,597
cg24143068,1549,,,,1828,unmapped,23,598
cg13211609,1555,,,,1829,unmapped,23,599
cg04209787,1557,,,,1830,unmapped,23,600
cg24502588,1561,,,,1831,unmapped,23,601
cg09160156,1568,,,,1832,unmapped,23,602
cg05772329,1570,,,,1833,unmapped,23,603
cg05587801,1571,,,,1834,unmapped,23,604
cg13055338,1577,,,,1835,unmapped,23,605
cg05301965,1581,,,,1836,unmapped,23,606
cg13973666,1584,,,,1837,unmapped,23,607
cg16113721,1586,,,,1838,unmapped,23,608
cg11546179,1587,,,,1839,unmapped,23,609
cg21843128,1590,,,,1840,unmapped,23,610
cg19038894,1591,,,,1841,unmapped,23,611
cg03513942,1593,,,,1842,unmapped,23,612
cg09607589,1595,,,,1843,unmapped,23,613
cg26693584,1597,,,,1844,unmapped,23,614
cg10656654,1598,,,,1845,unmapped,23,615
cg07976263,1600,,,,1846,unmapped,23,616
cg06704432,1601,,,,1847,unmapped,23,617
cg09809545,1602,,,,1848,unmapped,23,618
cg16387865,1603,,,,1849,unmapped,23,619
cg15618495,1604,,,,1850,unmapped,23,620
cg19690193,1607,,,,1851,unmapped,23,621
cg20844060,1608,,,,1852,unmapped,23,622
cg08884980,1610,,,,1853,unmapped,23,623
cg08941871,1620,,,,1854,unmapped,23,624
cg02604315,1625,,,,1855,unmapped,23,625
cg26402811,1633,,,,1856,unmapped,23,626
cg16274802,1634,,,,1857,unmapped,23,627
cg02935134,1637,,,,1858,unmapped,23,628
cg22825527,1640,,,,1859,unmapped,23,629
cg05306860,1642,,,,1860,unmapped,23,630
cg10873486,1648,,,,1861,unmapped,23,631
cg07477401,1655,,,,1862,unmapped,23,632
cg16043820,1660,,,,1863,unmapped,23,633
cg13828437,1661,,,,1864,unmapped,23,634
cg26403285,1666,,,,1865,unmapped,23,635
cg08596655,1667,,,,1866,unmapped,23,636
cg26498546,1668,,,,1867,unmapped,23,637
cg15953070,1669,,,,1868,unmapped,23,638
cg10653060,1671,,,,1869,unmapped,23,639
cg06453056,1675,,,,1870,unmapped,23,640
cg15891582,1678,,,,1871,unmapped,23,641
cg01221645,1679,,,,1872,unmapped,23,642
cg09127493,1680,,,,1873,unmapped,23,643
cg13368941,1681,,,,1874,unmapped,23,644
cg00301531,1683,,,,1875,unmapped,23,645
cg08663613,1684,,,,1876,unmapped,23,646
cg14279493,1685,,,,1877,unmapped,23,647
cg12598894,1693,,,,1878,unmapped,23,648
cg01045969,1699,,,,1879,unmapped,23,649
cg13295244,1702,,,,1880,unmapped,23,650
cg05214124,1703,,,,1881,unmapped,23,651
cg15119961,1709,,,,1882,unmapped,23,652
cg02036521,1713,,,,1883,unmapped,23,653
cg02904247,1720,,,,1884,unmapped,23,654
cg05898193,1721,,,,1885,unmapped,23,655
cg08900913,1722,,,,1886,unmapped,23,656
cg04127823,1723,,,,1887,unmapped,23,657
cg24725889,1725,,,,1888,unmapped,23,658
cg04806653,1728,,,,1889,unmapped,23,659
cg23423419,1729,,,,1890,unmapped,23,660
cg10258940,1730,,,,1891,unmapped,23,661
cg23672990,1731,,,,1892,unmapped,23,662
cg03516016,1732,,,,1893,unmapped,23,663
cg03318900,1737,,,,1894,unmapped,23,664
cg24903540,1739,,,,1895,unmapped,23,665
cg23123359,1740,,,,1896,unmapped,23,666
cg18695619,1742,,,,1897,unmapped,23,667
cg02427109,1744,,,,1898,unmapped,23,668
cg06088571,1761,,,,1899,unmapped,23,669
cg23022034,1763,,,,1900,unmapped,23,670
cg22391421,1772,,,,1901,unmapped,23,671
cg19338567,1776,,,,1902,unmapped,23,672
cg27026994,1777,,,,1903,unmapped,23,673
cg20993581,1780,,,,1904,unmapped,23,674
cg25146369,1782,,,,1905,unmapped,23,675
cg07430505,1784,,,,1906,unmapped,23,676
cg14962296,1788,,,,1907,unmapped,23,677
cg25945293,1789,,,,1908,unmapped,23,678
cg00677360,1791,,,,1909,unmapped,23,679
cg20552635,1803,,,,1910,unmapped,23,680
cg06891627,1805,,,,1911,unmapped,23,681
cg20491470,1806,,,,1912,unmapped,23,682
cg21534206,1810,,,,1913,unmapped,23,683
cg10207219,1812,,,,1914,unmapped,23,684
cg01937065,1814,,,,1915,unmapped,23,685
cg02043676,1820,,,,1916,unmapped,23,686
cg09122838,1823,,,,1917,unmapped,23,687
cg00686803,1828,,,,1918,unmapped,23,688
cg06481825,1829,,,,1919,unmapped,23,689
cg16550154,1830,,,,1920,unmapped,23,690
cg08533092,1833,,,,1921,unmapped,23,691
cg14171621,1835,,,,1922,unmapped,23,692
cg11112223,1839,,,,1923,unmapped,23,693
cg03071580,1840,,,,1924,unmapped,23,694
cg06828077,1842,,,,1925,unmapped,23,695
cg16007231,1844,,,,1926,unmapped,23,696
cg08490751,1845,,,,1927,unmapped,23,697
cg15097480,1851,,,,1928,unmapped,23,698
cg03297418,1853,,,,1929,unmapped,23,699
cg24589102,1858,,,,1930,unmapped,23,700
cg15665304,1861,,,,1931,unmapped,23,701
cg16373938,1865,,,,1932,unmapped,23,702
cg14276366,1867,,,,1933,unmapped,23,703
cg02297152,1869,,,,1934,unmapped,23,704
cg04439006,1871,,,,1935,unmapped,23,705
cg11227068,1872,,,,1936,unmapped,23,706
cg09185295,1875,,,,1937,unmapped,23,707
cg21969990,1877,,,,1938,unmapped,23,708
cg15651445,1883,,,,1939,unmapped,23,709
cg06198928,1884,,,,1940,unmapped,23,710
cg14272219,1887,,,,1941,unmapped,23,711
cg25621215,1888,,,,1942,unmapped,23,712
cg10679261,1889,,,,1943,unmapped,23,713
cg07400029,1893,,,,1944,unmapped,23,714
cg27408649,1894,,,,1945,unmapped,23,715
cg27562777,1896,,,,1946,unmapped,23,716
cg11784819,1898,,,,1947,unmapped,23,717
cg01894844,1899,,,,1948,unmapped,23,718
cg12628375,1902,,,,1949,unmapped,23,719
cg06060560,1903,,,,1950,unmapped,23,720
cg05630996,1904,,,,1951,unmapped,23,721
cg02976561,1907,,,,1952,unmapped,23,722
cg24796010,1908,,,,1953,unmapped,23,723
cg05156458,1910,,,,1954,unmapped,23,724
cg19464140,1911,,,,1955,unmapped,23,725
cg20997165,1914,,,,1956,unmapped,23,726
cg14998184,1915,,,,1957,unmapped,23,727
cg10801073,1917,,,,1958,unmapped,23,728
cg15271387,1918,,,,1959,unmapped,23,729
cg05829976,1919,,,,1960,unmapped,23,730
cg15720617,1922,,,,1961,unmapped,23,731
cg17120782,1923,,,,1962,unmapped,23,732
cg12080266,1924,,,,1963,unmapped,23,733
cg12449246,1925,,,,1964,unmapped,23,734
cg01787644,1927,,,,1965,unmapped,23,735
cg26030741,1928,,,,1966,unmapped,23,736
cg17873912,1933,,,,1967,unmapped,23,737
cg12550172,1934,,,,1968,unmapped,23,738
cg11988872,1936,,,,1969,unmapped,23,739
cg16253235,1937,,,,1970,unmapped,23,740
cg26999561,1943,,,,1971,unmapped,23,741
cg19042767,1945,,,,1972,unmapped,23,742
cg07462845,1946,,,,1973,unmapped,23,743
cg04904300,1949,,,,1974,unmapped,23,744
cg24679936,1950,,,,1975,unmapped,23,745
cg01874880,1951,,,,1976,unmapped,23,746
cg19855378,1953,,,,1977,unmapped,23,747
cg17150749,1954,,,,1978,unmapped,23,748
cg21927508,1958,,,,1979,unmapped,23,749
cg26625146,1959,,,,1980,unmapped,23,750
cg05909081,1960,,,,1981,unmapped,23,751
cg02588499,1962,,,,1982,unmapped,23,752
cg08673490,1964,,,,1983,unmapped,23,753
cg05061590,1967,,,,1984,unmapped,23,754
cg24879530,1968,,,,1985,unmapped,23,755
cg17692087,1969,,,,1986,unmapped,23,756
cg09642847,1970,,,,1987,unmapped,23,757
cg02188667,1977,,,,1988,unmapped,23,758
cg18650027,1981,,,,1989,unmapped,23,759
cg21428324,1985,,,,1990,unmapped,23,760
cg21147238,1986,,,,1991,unmapped,23,761
cg23599455,1987,,,,1992,unmapped,23,762
cg26398489,1988,,,,1993,unmapped,23,763
cg16101171,1989,,,,1994,unmapped,23,764
cg20666940,1990,,,,1995,unmapped,23,765
cg03203801,1991,,,,1996,unmapped,23,766
cg23705082,1992,,,,1997,unmapped,23,767
cg07570887,1994,,,,1998,unmapped,23,768
cg02440512,1996,,,,1999,unmapped,23,769
